"Agreement (3440 TPs, 2439 Unique TPS)",,,,Disagreements (Chiara Alignments) 669 TPS. 628 Unique TPS,,,,"Disagreements (Farnoosh Alignments) 719 TPS, 680 Unique TPS",,
ἀλλ᾽,Well,1,,,,,,,,
ἀγαθῇ,good,1,,,,,,,,
ταύτῃ,this,1,,,,,,,,
μέντοι,However,1,,,,,,,,
τοῦτο,so,1,,,,,,,,
ἐρῶ,will tell,1,,,,,,,,
ὑστεραίᾳ,on day after,1,,,,,,,,
με,I,1,,,,,,,,
ἔλθῃ,comes in,1,,,,,,,,
ἐγώ,I,1,,,,,,,,
ἀποθνῄσκειν,die,1,,,,,,,,
οἶμαι,I think,1,,,,,,,,
ἥξειν,will come in,1,,,,,,,,
τῆς ἐπιούσης ἡμέρας,today,1,,,,,,,,
ταύτης,this,1,,,,,,,,
ἐνυπνίου,dream,1,,,,,,,,
τινος,a,1,,,,,,,,
πρότερον,a while ago,1,,,,,,,,
ἐν καιρῷ τινι,just at the right time,1,,,,,,,,
ὀλίγον,little,1,,,,,,,,
νυκτός,in the course of night,1,,,,,,,,
ἐρίβωλον,fertile,1,,,,,,,,
τίς,a,1,,,,,,,,
ἔχουσα,clothed in,1,,,,,,,,
ἱμάτια,raiment,1,,,,,,,,
τριτάτῳ,third,1,,,,,,,,
Φθίην,Phthia,1,,,,,,,,
εὐειδής,fair,1,,,,,,,,
ἤματί,on the day,1,,,,,,,,
εἰπεῖν,said,1,,,,,,,,
λευκὰ,white,1,,,,,,,,
καλέσαι,called,1,,,,,,,,
καλὴ,beautiful,1,,,,,,,,
γυνὴ,woman,1,,,,,,,,
ἄτοπον,strange,1,,,,,,,,
ἐναργὲς,clear,1,,,,,,,,
μοι δοκεῖ,I think,1,,,,,,,,
λίαν,Too,1,,,,,,,,
ὡς ἔοικεν,apparently,1,,,,,,,,
δαιμόνιε,dear,1,,,,,,,,
ἐστερῆσθαι,lose,1,,,,,,,,
συμφορά,misfortune,1,,,,,,,,
ἐμὲ,me,1,,,,,,,,
πολλοῖς,many persons,1,,,,,,,,
σαφῶς,well,1,,,,,,,,
ἀμελῆσαι,I would not take the trouble,1,,,,,,,,
δόξω,will think,1,,,,,,,,
ἐστιν,it will be,1,,,,,,,,
σῴζειν,saved,1,,,,,,,,
μή ποτε,never again,1,,,,,,,,
ἐμοί,to me,1,,,,,,,,
πιθοῦ,listen to,1,,,,,,,,
ἤθελον,I had been willing,1,,,,,,,,
ὡς,Since,1,,,,,,,,
σώθητι,save yourself,1,,,,,,,,
ἀποθάνῃς,die,1,,,,,,,,
μία,single,1,,,,,,,,
καίτοι,And yet,1,,,,,,,,
αἰσχίων,more disgraceful,1,,,,,,,,
δοκεῖν,considering,1,,,,,,,,
ἂν εἴη,could be,1,,,,,,,,
ἀπιέναι,to go away,1,,,,,,,,
τίς,what,1,,,,,,,,
πείσονται,will believe,1,,,,,,,,
οἱ πολλοὶ,most people,1,,,,,,,,
οὕτω,so much,1,,,,,,,,
πεπρᾶχθαι,were done,1,,,,,,,,
ὥσπερ ἂν,as,1,,,,,,,,
ἄξιον,worth,1,,,,,,,,
πραχθῇ,they will be done,1,,,,,,,,
ὧν,whose,1,,,,,,,,
τῶν πολλῶν,most people,1,,,,,,,,
αὐτὰ,things,1,,,,,,,,
ἡγήσονται,will think,1,,,,,,,,
ἀνάγκη,it is necessary,1,,,,,,,,
μέλειν,to care for,1,,,,,,,,
σχεδόν,almost,1,,,,,,,,
ὁρᾷς,you see,1,,,,,,,,
τῶν πολλῶν,of the public,1,,,,,,,,
ἐν,with,1,,,,,,,,
κακῶν,of evils,1,,,,,,,,
αὐτοῖς,it,1,,,,,,,,
νυνὶ,now,1,,,,,,,,
αὐτὰ,this very,1,,,,,,,,
οἱ πολλοὶ,the public,1,,,,,,,,
διαβεβλημένος ᾖ,has a bad reputation,1,,,,,,,,
ἐάν,if,1,,,,,,,,
ἐξεργάζεσθαι,to accomplish,1,,,,,,,,
σμικρότατα,least,1,,,,,,,,
ἄφρονα,foolish,1,,,,,,,,
φρόνιμον,wise,1,,,,,,,,
καλῶς,well,1,,,,,,,,
καὶ,Then,1,,,,,,,,
ἀγαθὰ,good things,1,,,,,,,,
ποιοῦσι,they do,1,,,,,,,,
οἷοί,they can,1,,,,,,,,
κακὰ,evils,1,,,,,,,,
ἐργάζεσθαι,accomplish,1,,,,,,,,
ποιῆσαι,to make,1,,,,,,,,
ἂν εἶχεν,would be,1,,,,,,,,
ἐκκλέψασιν,we stole away,1,,,,,,,,
ἢ ἢ ἢ,either or or,1,,,,,,,,
προμηθῇ,you are considering,1,,,,,,,,
ἐχέτω,may be,1,,,,,,,,
ἐξέλθῃς,escape,1,,,,,,,,
τούτου,than this,1,,,,,,,,
δέῃ,necessary,1,,,,,,,,
φοβῇ,you are afraid of,1,,,,,,,,
πᾶσαν,all,1,,,,,,,,
ἀναγκασθῶμεν,we shall be forced,1,,,,,,,,
τι,anything,1,,,,,,,,
τοιοῦτον,of that kind,1,,,,,,,,
μείζω,greater,1,,,,,,,,
δίκαιοί,right,1,,,,,,,,
παρέχωσιν,will make,1,,,,,,,,
ἄλλο,other,1,,,,,,,,
τῶν,your,1,,,,,,,,
εἰπέ,tell,1,,,,,,,,
οὐσίαν,property,1,,,,,,,,
τὴν,our,1,,,,,,,,
συκοφάνται,informers,1,,,,,,,,
ἀποβαλεῖν,to lose,1,,,,,,,,
πράγματα,trouble,1,,,,,,,,
ἐμοῦ,me,1,,,,,,,,
παθεῖν,be punished,1,,,,,,,,
προμηθοῦμαι,I am considering,1,,,,,,,,
ἄλλα,other,1,,,,,,,,
πολλά,many things,1,,,,,,,,
σῶσαί,to save,1,,,,,,,,
θέλουσι,who are willing,1,,,,,,,,
τινὲς,some men,1,,,,,,,,
τἀργύριόν,money,1,,,,,,,,
τούτους,these,1,,,,,,,,
συκοφάντας,informers,1,,,,,,,,
εὐτελεῖς,cheap,1,,,,,,,,
ἂν δέοι,would be needed,1,,,,,,,,
ἀργυρίου,money,1,,,,,,,,
πολλοῦ,much,1,,,,,,,,
ξένοι,foreigners,1,,,,,,,,
ἱκανά,enough,1,,,,,,,,
ἐπ᾽,for,1,,,,,,,,
Σιμμίας,Simmias,1,,,,,,,,
ἐνθάδε,here,1,,,,,,,,
κεκόμικεν,has brought,1,,,,,,,,
Θηβαῖος,of Thebes,1,,,,,,,,
ἔπειτα,moreover,1,,,,,,,,
ἀργύριον,funds,1,,,,,,,,
οἶμαι,fancy,1,,,,,,,,
πάνυ,very,1,,,,,,,,
Κέβης,Cebes,1,,,,,,,,
ἕτοιμος,ready,1,,,,,,,,
ἱκανόν,sufficient,1,,,,,,,,
ἀναλίσκειν,spend,1,,,,,,,,
δεῖν,you ought to,1,,,,,,,,
ἕτοιμοι,willing,1,,,,,,,,
ἔλεγες,you said,1,,,,,,,,
σῶσαι,saving,1,,,,,,,,
δικαστηρίῳ,court,1,,,,,,,,
γενέσθω,be,1,,,,,,,,
ἂν ἔχοις,you would know,1,,,,,,,,
ὥστε,So,1,,,,,,,,
σαυτῷ,with yourself,1,,,,,,,,
λέγω,I say,1,,,,,,,,
δυσχερές,troubled,1,,,,,,,,
ὅπερ,as,1,,,,,,,,
ὃ,what,1,,,,,,,,
Θετταλίαν,Thessaly,1,,,,,,,,
ἀγαπήσουσί,they will welcome,1,,,,,,,,
ἰέναι,to go,1,,,,,,,,
ἀσφάλειάν παρέξονται,will protect,1,,,,,,,,
ἀφίκῃ,you go,1,,,,,,,,
ξένοι,friends,1,,,,,,,,
ὅποι ἂν,wherever,1,,,,,,,,
εἰσὶν ἐμοὶ,I have,1,,,,,,,,
βούλῃ,you wish,1,,,,,,,,
σπεύσαιέν,would wish,1,,,,,,,,
διαφθεῖραι,to destroy,1,,,,,,,,
περὶ,upon,1,,,,,,,,
προδοῦναι,betraying,1,,,,,,,,
βουλόμενοι,who wished,1,,,,,,,,
πρᾶγμα,the thing,1,,,,,,,,
δοκεῖς,it seems,1,,,,,,,,
δίκαιόν,right,1,,,,,,,,
ἔσπευσαν,were eager for,1,,,,,,,,
ἐπιχειρεῖν,undertaking,1,,,,,,,,
καταλιπών,go away,1,,,,,,,,
οἰχήσῃ,you are going to desert,1,,,,,,,,
πρὸς τούτοις,moreover,1,,,,,,,,
ταῖς,their,1,,,,,,,,
οἷάπερ,as,1,,,,,,,,
οὕς,them,1,,,,,,,,
σαυτοῦ,your,1,,,,,,,,
ὅτι ἂν,whatever,1,,,,,,,,
ὀρφανίαις,destitution,1,,,,,,,,
ἐκπαιδεῦσαι,educate,1,,,,,,,,
ἐκθρέψαι,bring up,1,,,,,,,,
ὀρφανούς,orphans,1,,,,,,,,
περὶ,to,1,,,,,,,,
ὑεῖς,children,1,,,,,,,,
τεύξονται,they will meet with,1,,,,,,,,
αἱρεῖσθαι,choose,1,,,,,,,,
αἱρεῖσθαι,to be choosing,1,,,,,,,,
ἀνδρεῖος,brave,1,,,,,,,,
τρέφοντα,bring up,1,,,,,,,,
συνδιαταλαιπωρεῖν,to stay by,1,,,,,,,,
τοῦ,your,1,,,,,,,,
φάσκοντά,who have been saying,1,,,,,,,,
ἢ ἢ,Either or,1,,,,,,,,
ποιεῖσθαι,beget,1,,,,,,,,
ἀρετῆς,virtue,1,,,,,,,,
παιδεύοντα,educate,1,,,,,,,,
βίου,life,1,,,,,,,,
παντὸς,all,1,,,,,,,,
δοκεῖς,seem,1,,,,,,,,
ἐπιμελεῖσθαι,cared for,1,,,,,,,,
χρὴ,you ought to,1,,,,,,,,
ἀγαθὸς,good,1,,,,,,,,
προθυμία,eagerness,1,,,,,,,,
πολλοῦ,a great deal,1,,,,,,,,
εἴη,it should prove to be,1,,,,,,,,
μείζων,greater,1,,,,,,,,
εἰ δὲ μή,but otherwise,1,,,,,,,,
σου,your,1,,,,,,,,
ὡς,for,1,,,,,,,,
ὃς,which,1,,,,,,,,
εἴτε,whether,1,,,,,,,,
λόγῳ,reasoning,1,,,,,,,,
εἴτε,or,1,,,,,,,,
μηδενὶ ἄλλῳ ἢ,nothing but,1,,,,,,,,
βέλτιστος,best,1,,,,,,,,
οὖν,So,1,,,,,,,,
λογιζομένῳ,on consideration,1,,,,,,,,
φαίνηται,seems,1,,,,,,,,
τοιοῦτος,a man,1,,,,,,,,
ὅμοιοι,the same,1,,,,,,,,
τιμῶ,honor,1,,,,,,,,
δὴ,And,1,,,,,,,,
αὐτοὺς,same ones,1,,,,,,,,
λόγους,arguments,1,,,,,,,,
πρεσβεύω,I revere,1,,,,,,,,
πρότερον,before,1,,,,,,,,
οὕσπερ,as,1,,,,,,,,
σχεδόν,much,1,,,,,,,,
φαίνονταί,they seem,1,,,,,,,,
ἡ,the,1,,,,,,,,
ἀφαιρέσεις,confiscations,1,,,,,,,,
σοι,to you,1,,,,,,,,
δεσμοὺς,imprisonments,1,,,,,,,,
χρημάτων,of property,1,,,,,,,,
θανάτους,deaths,1,,,,,,,,
βελτίω,better,1,,,,,,,,
ἐὰν μὴ,unless,1,,,,,,,,
εὖ ἴσθι,be assured,1,,,,,,,,
συγχωρήσω,I shall give way,1,,,,,,,,
ἐπιπέμπουσα,threatening with,1,,,,,,,,
δύναμις,power,1,,,,,,,,
μορμολύττηται,frighten,1,,,,,,,,
ἑκάστοτε,always,1,,,,,,,,
μετριώτατα,most reasonably,1,,,,,,,,
ἀναλάβοιμεν,taking up,1,,,,,,,,
πότερον,whether,1,,,,,,,,
ὃν,what,1,,,,,,,,
ταῖς δὲ,and to others,1,,,,,,,,
δοξῶν,opinions,1,,,,,,,,
δεῖ,we ought,1,,,,,,,,
ἂν σκοποίμεθα,could we examine,1,,,,,,,,
αὐτά,the matter,1,,,,,,,,
λέγεις,say,1,,,,,,,,
ἐλέγετο,we used to say,1,,,,,,,,
ἀλλοιότερος,different,1,,,,,,,,
κοινῇ,in common,1,,,,,,,,
ἀληθῶς,really,1,,,,,,,,
ἦν,it was,1,,,,,,,,
ἐγένετο,it has been made,1,,,,,,,,
ἐάσομεν,we shall,1,,,,,,,,
αὐτῷ,by it,1,,,,,,,,
παιδιὰ,mere play,1,,,,,,,,
ἐλέγετο,we were talking,1,,,,,,,,
ἔγωγ᾽,I,1,,,,,,,,
φλυαρία,nonsense,1,,,,,,,,
μετὰ,with,1,,,,,,,,
φανεῖται,seems,1,,,,,,,,
πρὶν,before,1,,,,,,,,
ἐπισκέψασθαι,to investigate,1,,,,,,,,
πεισόμεθα,be guided,1,,,,,,,,
ἕνεκα,for the sake of,1,,,,,,,,
κατάδηλος,clear,1,,,,,,,,
ἐπιθυμῶ,wish,1,,,,,,,,
τὰς δὲ,and others,1,,,,,,,,
ἔλεγον,was saying,1,,,,,,,,
ἐλέγετο,it used to be said,1,,,,,,,,
τὰς μὲν,some,1,,,,,,,,
ἐγᾦμαι,I think,1,,,,,,,,
δοξῶν,of opinions,1,,,,,,,,
ἄνθρωποι,men,1,,,,,,,,
περὶ πολλοῦ,highly,1,,,,,,,,
καλῶς,correct,1,,,,,,,,
τὰς μέν,some,1,,,,,,,,
συμφορά,conditions,1,,,,,,,,
εἶ,are,1,,,,,,,,
οὐχ,not,1,,,,,,,,
δόξας,opinions,1,,,,,,,,
ἀποθνῄσκειν,dying,1,,,,,,,,
τῶν μέν,of some,1,,,,,,,,
ἂν παρακρούοι,would lead astray,1,,,,,,,,
τὰς δ᾽,and others,1,,,,,,,,
δή,Now,1,,,,,,,,
ἐκτὸς,not involved,1,,,,,,,,
αὔριον,tomorrow,1,,,,,,,,
τοῦ μέλλειν,the necessity of,1,,,,,,,,
παροῦσα,present,1,,,,,,,,
ἱκανῶς,correct,1,,,,,,,,
τιμᾶν,to esteem,1,,,,,,,,
πονηρὰς,bad,1,,,,,,,,
χρηστὰς,good,1,,,,,,,,
φρονίμων,of wise,1,,,,,,,,
αἱ,those,1,,,,,,,,
ἀφρόνων,of foolish,1,,,,,,,,
πῶς δ᾽ οὔ,Of course,1,,,,,,,,
πῶς,what,1,,,,,,,,
ἀνδρὸς,man s,1,,,,,,,,
παντὸς,every,1,,,,,,,,
φέρε,Come,1,,,,,,,,
ἐλέγετο,used we to say,1,,,,,,,,
παιδοτρίβης,a trainer,1,,,,,,,,
ἰατρὸς,a physician,1,,,,,,,,
ἐπαίνῳ,praise,1,,,,,,,,
ὤν,is,1,,,,,,,,
δή,then,1,,,,,,,,
ψόγῳ,blame,1,,,,,,,,
ἀσπάζεσθαι,welcome,1,,,,,,,,
ψόγους,blame,1,,,,,,,,
ἐδεστέον,eat,1,,,,,,,,
σύμπασι,all,1,,,,,,,,
γυμναστέον,exercise,1,,,,,,,,
ᾗ,as,1,,,,,,,,
αὐτῷ,he,1,,,,,,,,
μᾶλλον,rather,1,,,,,,,,
ποτέον,drink,1,,,,,,,,
δοκῇ,thinks,1,,,,,,,,
ἄλλοις,others,1,,,,,,,,
δόξαν,opinion,1,,,,,,,,
τιμήσας,regards,1,,,,,,,,
μηδὲν,no,1,,,,,,,,
τοὺς,his,1,,,,,,,,
κακὸν,harm,1,,,,,,,,
εἶεν,Well then,1,,,,,,,,
ἀτιμάσας,disregards,1,,,,,,,,
λόγους,words,1,,,,,,,,
τί,what part,1,,,,,,,,
ποῖ,In what direction,1,,,,,,,,
τὸ,his,1,,,,,,,,
δῆλον,Evidently,1,,,,,,,,
διόλλυσι,it ruins,1,,,,,,,,
σῶμα,body,1,,,,,,,,
τἆλλα,in other matters,1,,,,,,,,
τίς,anyone,1,,,,,,,,
σύμπαντας,all,1,,,,,,,,
ἀγαθῶν,good,1,,,,,,,,
λωβησόμεθα,cripple,1,,,,,,,,
αἰσχρῶν,disgraceful,1,,,,,,,,
διΐωμεν,enumerate,1,,,,,,,,
κακῶν,bad,1,,,,,,,,
φοβεῖσθαι,fear,1,,,,,,,,
ἐστι,is there,1,,,,,,,,
ὧν,which,1,,,,,,,,
ἐστιν,there is,1,,,,,,,,
ἄλλους,others,1,,,,,,,,
ἐκεῖνο,that,1,,,,,,,,
ἑνός,of one,1,,,,,,,,
καλῶν,noble,1,,,,,,,,
δικαίῳ,by right,1,,,,,,,,
τῇ,that,1,,,,,,,,
διαφθεροῦμεν,we shall injure,1,,,,,,,,
οὐδέν,nothing,1,,,,,,,,
ἀδίκῳ,by wrong,1,,,,,,,,
ἀπώλλυτο,is ruined,1,,,,,,,,
οἶμαι,think,1,,,,,,,,
σῶμα,the body,1,,,,,,,,
αὐτοῦ,that,1,,,,,,,,
διολέσωμεν,we ruin,1,,,,,,,,
πειθόμενοι,through yielding to,1,,,,,,,,
διαφθειρόμενον,injured,1,,,,,,,,
διεφθαρμένου,when is ruined,1,,,,,,,,
οὐχί,not,1,,,,,,,,
διεφθαρμένου,ruined,1,,,,,,,,
μοχθηροῦ,worthless,1,,,,,,,,
οὖν,Then,1,,,,,,,,
σώματος,the body,1,,,,,,,,
οὐδαμῶς,Certainly not,1,,,,,,,,
φαυλότερον,less important,1,,,,,,,,
ἄδικον,wrong,1,,,,,,,,
ποτ᾽,whatever,1,,,,,,,,
ἡμετέρων,of us,1,,,,,,,,
ἐκείνου,that,1,,,,,,,,
εἶναι,is,1,,,,,,,,
ἐστὶ,it is,1,,,,,,,,
ἐπαΐων,who knows,1,,,,,,,,
πάνυ,at all,1,,,,,,,,
ὁ,he,1,,,,,,,,
αὐτὴ,herself,1,,,,,,,,
εἷς,one man,1,,,,,,,,
βέλτιστε,most excellent,1,,,,,,,,
ἀλήθεια,truth,1,,,,,,,,
ἄρα,Then,1,,,,,,,,
φροντίζειν,consider,1,,,,,,,,
πρῶτον,in the first place,1,,,,,,,,
ὥστε,so,1,,,,,,,,
οὐκ ὀρθῶς,wrongly,1,,,,,,,,
δεῖν,ought to,1,,,,,,,,
ἀγαθῶν,the good,1,,,,,,,,
καλῶν,the noble,1,,,,,,,,
ἐναντίων,opposites,1,,,,,,,,
ταχὺ,quickly,1,,,,,,,,
δημοκρατίαι,republics,1,,,,,,,,
αὐτῶν,of those individuals,1,,,,,,,,
ὁποσονοῦν,no matter for how short,1,,,,,,,,
ποθ᾽,once,1,,,,,,,,
πάμπαν,once for all,1,,,,,,,,
διαγένωνται,have continued,1,,,,,,,,
αὖ,again,1,,,,,,,,
εὐτυχεῖς,happy,1,,,,,,,,
ἀνῄρηνται,have been abolished,1,,,,,,,,
γεγενημένοι,having proved to be,1,,,,,,,,
κατελύθησαν,have been deposed,1,,,,,,,,
ἐγένετο,occurred,1,,,,,,,,
ἤδη,in times past,1,,,,,,,,
ὀλιγαρχίαι,oligarchies,1,,,,,,,,
μοναρχίαι,monarchies,1,,,,,,,,
σοφοί,wise,1,,,,,,,,
ἔννοιά,The thought,1,,,,,,,,
τῶν βουλομένων,people who preferred,1,,,,,,,,
ἄρχοντες,in power,1,,,,,,,,
ὅσοι,how many,1,,,,,,,,
μᾶλλον ἢ,other than,1,,,,,,,,
θαυμάζονται,they are objects of wonder,1,,,,,,,,
δήμων,the people,1,,,,,,,,
ὅσαι,how many,1,,,,,,,,
κατελύθησαν,have been overthrown,1,,,,,,,,
ὀλίγοις,few,1,,,,,,,,
πάνυ,quite,1,,,,,,,,
πλείονας,more,1,,,,,,,,
δεσπότας,masters,1,,,,,,,,
ἰδίοις,private,1,,,,,,,,
δ᾽,Then,1,,,,,,,,
χρῆσθαι,to assert,1,,,,,,,,
ἐδοκοῦμεν,we thought,1,,,,,,,,
τοὺς μὲν,some people,1,,,,,,,,
ὅμως,nevertheless,1,,,,,,,,
οἴκοις,homes,1,,,,,,,,
τούτοις,those,1,,,,,,,,
εἰκότως,properly,1,,,,,,,,
νομεῦσιν,keepers,1,,,,,,,,
εἰσι,are,1,,,,,,,,
νομεῖς,herdsmen,1,,,,,,,,
βουκόλοι,cowherds,1,,,,,,,,
τοίνυν,Now,1,,,,,,,,
ταύτας,these,1,,,,,,,,
ἐνενοοῦμεν,we reflected,1,,,,,,,,
βοῶν,of cattle,1,,,,,,,,
ἄρχουσι,rulers,1,,,,,,,,
ἀνθρώπους,men,1,,,,,,,,
ἵππων,of horses,1,,,,,,,,
ζῴων,of the animals,1,,,,,,,,
ἀγέλας,herds,1,,,,,,,,
ἄρχοντες,the rulers,1,,,,,,,,
ἐῶσι,They allow,1,,,,,,,,
χωρία,places,1,,,,,,,,
εὐθύνωσιν,directs,1,,,,,,,,
τοίνυν,moreover,1,,,,,,,,
καρποῖς,profits,1,,,,,,,,
νομεῖς,keeper,1,,,,,,,,
αὐτὰς,them,1,,,,,,,,
ἐπάγωσιν,he leads,1,,,,,,,,
ᾗ,wherever,1,,,,,,,,
τοῖς γιγνομένοις,that accrue,1,,,,,,,,
αἱ,the,1,,,,,,,,
πορεύονταί,go,1,,,,,,,,
ὁποῖα,those,1,,,,,,,,
χρῆσθαι,to enjoy,1,,,,,,,,
ἀπέχονταί,keep out,1,,,,,,,,
νομέας,keeper,1,,,,,,,,
μᾶλλον,sooner,1,,,,,,,,
χαλεπώτεραί,more intractable,1,,,,,,,,
νομέα,keeper,1,,,,,,,,
ἄρχειν,to rule,1,,,,,,,,
συστᾶσαν,conspiring,1,,,,,,,,
ἀγέλην,a herd,1,,,,,,,,
οὐδένας,none,1,,,,,,,,
οὓς,whom,1,,,,,,,,
συνίστανται,conspire,1,,,,,,,,
ἀλλὰ,At the same time,1,,,,,,,,
ἐπιχειροῦντας,attempting,1,,,,,,,,
ἄρχουσί,to rulers,1,,,,,,,,
ἄνθρωποι,Men,1,,,,,,,,
πώποτε,never,1,,,,,,,,
αἴσθωνται,they see,1,,,,,,,,
αὑτῶν,over them,1,,,,,,,,
καρπῷ,profits,1,,,,,,,,
ἀπ᾽,from,1,,,,,,,,
ἐπὶ,against,1,,,,,,,,
τούτους,those,1,,,,,,,,
τὸν,its,1,,,,,,,,
ἐπ᾽,against,1,,,,,,,,
ὠφελουμένοις,those who derive profit,1,,,,,,,,
εἰσιν,are,1,,,,,,,,
οὔτε οὔτε,either or,1,,,,,,,,
εἴη,it is,1,,,,,,,,
ἐνεθυμούμεθα,we meditated on,1,,,,,,,,
ὅτε,as,1,,,,,,,,
δὴ,Thus,1,,,,,,,,
ἄρχειν,to rule over,1,,,,,,,,
ζῴων,creatures,1,,,,,,,,
ἐγιγνώσκομεν,we were inclined to conclude,1,,,,,,,,
ἀνθρώπῳ,for man,1,,,,,,,,
ῥᾷον,easier,1,,,,,,,,
ἔργων,a task,1,,,,,,,,
ἠναγκαζόμεθα,we were compelled,1,,,,,,,,
ἐπειδὴ,when,1,,,,,,,,
ἐπισταμένως,in an intelligent manner,1,,,,,,,,
τὸ ἄρχειν,to rule,1,,,,,,,,
ἀδυνάτων,impossible,1,,,,,,,,
Πέρσης,the Persian,1,,,,,,,,
ἐκτήσατο πειθομένους,reduced to obedience,1,,,,,,,,
χαλεπῶν,difficult,1,,,,,,,,
ᾖ,might be,1,,,,,,,,
πόλεις,cities,1,,,,,,,,
